DC Number,DC Key,Location,Theft Date,Theft Year,District,Stolen Value,Theft Hour,UCR,Latitude,Longitude,Location 1
32832,201309000000,200 BLOCK N 23RD ST,08/15/2013 12:00:00 AM,2013,9,2290,17,615,39.9582152,-75.17698272,"(39.9582152, -75.17698272)"
32840,201309000000,700 BLOCK N 23RD ST,08/09/2013 12:00:00 AM,2013,9,400,18,615,39.9693218,-75.17490301,"(39.9693218, -75.17490301)"
47765,201318000000,4300 BLOCK LARCHWOOD AV,08/15/2013 12:00:00 AM,2013,18,500,14,615,39.9499316,-75.20931698,"(39.9499316, -75.20931698)"
72536,201324000000,2600 BLOCK E ANN ST,08/15/2013 12:00:00 AM,2013,24,120,15,625,39.9825167,-75.10950437,"(39.9825167, -75.10950437)"
72614,201324000000,3000 BLOCK N LEE ST,08/15/2013 12:00:00 AM,2013,24,100,19,625,39.9956009,-75.12942709,"(39.9956009, -75.12942709)"
32808,201309000000,400 BLOCK N BROAD ST,08/15/2013 12:00:00 AM,2013,9,400,14,615,39.9615405,-75.16173891,"(39.9615405, -75.16173891)"
32821,201309000000, 810 KELLY DR,08/15/2013 12:00:00 AM,2013,9,400,16,615,39.9694056,-75.18520824,"(39.9694056, -75.18520824)"
42244,201306000000,200 BLOCK FAIRMOUNT AV,08/15/2013 12:00:00 AM,2013,6,375,15,615,39.9621031,-75.14182814,"(39.9621031, -75.14182814)"
42203,201306000000,200 BLOCK S JUNIPER ST,08/15/2013 12:00:00 AM,2013,6,750,11,615,39.9487506,-75.1631812,"(39.9487506, -75.1631812)"
32856,201309000000,2000 BLOCK CHANCELLOR ST,08/15/2013 12:00:00 AM,2013,9,200,21,615,39.9499321,-75.1747444,"(39.9499321, -75.1747444)"
32491,201308000000,4600 BLOCK EMERSON ST,08/15/2013 12:00:00 AM,2013,8,125,9,625,40.0402807,-75.01764832,"(40.0402807, -75.01764832)"
32528,201308000000,3700 BLOCK AVALON ST,08/15/2013 12:00:00 AM,2013,8,200,15,615,40.0727076,-74.99539684,"(40.0727076, -74.99539684)"
77604,201315000000,2000 BLOCK ROSALIE ST,08/15/2013 12:00:00 AM,2013,15,100,15,625,40.0176226,-75.06444801,"(40.0176226, -75.06444801)"
77566,201315000000,LONGSHORE AV / TORRESDALE AV,08/15/2013 12:00:00 AM,2013,15,200,13,615,40.0259529,-75.04325476,"(40.0259529, -75.04325476)"
66419,201322000000,1700 BLOCK N BROAD ST,08/15/2013 12:00:00 AM,2013,22,400,15,615,39.979017,-75.1577958,"(39.979017, -75.1577958)"
69089,201325000000,200 BLOCK E ROCKLAND ST,08/15/2013 12:00:00 AM,2013,25,100,17,625,40.024296,-75.12070816,"(40.024296, -75.12070816)"
40825,201326000000,200 BLOCK W STILES ST,08/13/2013 12:00:00 AM,2013,26,242,10,615,39.9699329,-75.13985657,"(39.9699329, -75.13985657)"
32278,201301000000,2000 BLOCK OREGON AV,08/16/2013 12:00:00 AM,2013,1,175,18,625,39.9182681,-75.18169441,"(39.9182681, -75.18169441)"
32694,201308000000,2900 BLOCK HOLME AVE,08/16/2013 12:00:00 AM,2013,8,120,16,625,40.0570235,-75.03430844,"(40.0570235, -75.03430844)"
47949,201318000000,300 BLOCK S 40TH ST,08/04/2013 12:00:00 AM,2013,18,1500,9,615,39.95119,-75.20314161,"(39.95119, -75.20314161)"
47955,201318000000,1000 BLOCK S 45TH ST,08/15/2013 12:00:00 AM,2013,18,70,10,625,39.94873,-75.21256328,"(39.94873, -75.21256328)"
62004,201335000000,6600 BLOCK N UBER ST,08/16/2013 12:00:00 AM,2013,35,350,18,615,40.0549445,-75.15058199,"(40.0549445, -75.15058199)"
32909,201309000000,100 BLOCK N 22ND ST,08/14/2013 12:00:00 AM,2013,9,500,8,615,39.9560766,-75.17628516,"(39.9560766, -75.17628516)"
42450,201306000000,500 BLOCK SPRUCE ST,08/16/2013 12:00:00 AM,2013,6,200,14,615,39.9451598,-75.15042853,"(39.9451598, -75.15042853)"
32944,201309000000,100 BLOCK N 17TH ST,08/16/2013 12:00:00 AM,2013,9,1000,13,615,39.9563766,-75.16765113,"(39.9563766, -75.16765113)"
42542,201306000000,800 BLOCK SPRUCE ST,08/16/2013 12:00:00 AM,2013,6,850,19,615,39.9457003,-75.15479567,"(39.9457003, -75.15479567)"
40987,201326000000,1700 BLOCK N 10TH ST,08/16/2013 12:00:00 AM,2013,26,576,7,615,39.9777871,-75.15094652,"(39.9777871, -75.15094652)"
77975,201315000000,5400 BLOCK CHARLES ST,08/16/2013 12:00:00 AM,2013,15,50,18,625,40.0214357,-75.06990632,"(40.0214357, -75.06990632)"
47935,201318000000,0 BLOCK S 39TH ST,08/16/2013 12:00:00 AM,2013,18,300,5,615,39.9560814,-75.19984679,"(39.9560814, -75.19984679)"
13893,201305000000,400 BLOCK MINERVA ST,08/16/2013 12:00:00 AM,2013,5,650,7,615,40.0516018,-75.2372081,"(40.0516018, -75.2372081)"
42626,201306000000,1100 BLOCK MARKET ST,08/17/2013 12:00:00 AM,2013,6,1200,10,615,39.9517971,-75.15855934,"(39.9517971, -75.15855934)"
48310,201318000000,4000 BLOCK LUDLOW ST,08/17/2013 12:00:00 AM,2013,18,50,21,625,39.9564931,-75.20263705,"(39.9564931, -75.20263705)"
66985,201322000000,N 26TH ST / W GIRARD AV,08/17/2013 12:00:00 AM,2013,22,300,2,615,39.9739733,-75.17886016,"(39.9739733, -75.17886016)"
69638,201325000000,4400 BLOCK HURLEY ST,08/17/2013 12:00:00 AM,2013,25,249,15,615,40.0159725,-75.11751698,"(40.0159725, -75.11751698)"
57567,201339000000,3200 BLOCK W ALLEGHENY AV,08/17/2013 12:00:00 AM,2013,39,50,16,625,40.0052837,-75.18174671,"(40.0052837, -75.18174671)"
41230,201326000000,N AMERICAN ST / W SUSQUEHANNA AV,08/17/2013 12:00:00 AM,2013,26,150,15,625,39.9839165,-75.13780248,"(39.9839165, -75.13780248)"
33127,201309000000,800 BLOCK N TAYLOR ST,08/08/2013 12:00:00 AM,2013,9,1330,19,615,39.970338,-75.17740133,"(39.970338, -75.17740133)"
78357,201315000000,4200 BLOCK HARTEL AV,08/14/2013 12:00:00 AM,2013,15,600,18,615,40.0389623,-75.02988763,"(40.0389623, -75.02988763)"
36831,201317000000,2300 BLOCK SAINT ALBANS ST,08/14/2013 12:00:00 AM,2013,17,200,8,615,39.9431495,-75.18088894,"(39.9431495, -75.18088894)"
33228,201309000000,1900 BLOCK WALNUT ST,08/17/2013 12:00:00 AM,2013,9,580,13,615,39.9503727,-75.17281564,"(39.9503727, -75.17281564)"
48335,201318000000,4400 BLOCK SANSOM ST,08/17/2013 12:00:00 AM,2013,18,350,22,615,39.9558036,-75.21020675,"(39.9558036, -75.21020675)"
73439,201324000000,3900 BLOCK J ST,08/18/2013 12:00:00 AM,2013,24,200,3,615,40.0071517,-75.10705505,"(40.0071517, -75.10705505)"
69966,201325000000,3400 BLOCK ELLA ST,08/18/2013 12:00:00 AM,2013,25,500,18,615,40.001622,-75.12590175,"(40.001622, -75.12590175)"
58122,201312000000,1700 BLOCK S AVONDALE ST,06/25/2013 12:00:00 AM,2013,12,180,16,625,39.929788,-75.24091453,"(39.929788, -75.24091453)"
69908,201325000000,G ST / E WYOMING AV,08/18/2013 12:00:00 AM,2013,25,100,13,625,40.0198359,-75.11050553,"(40.0198359, -75.11050553)"
70657,201319000000,1500 BLOCK N REDFIELD ST,08/18/2013 12:00:00 AM,2013,19,400,17,615,39.9746602,-75.23920318,"(39.9746602, -75.23920318)"
33376,201309000000,800 BLOCK N TAYLOR ST,08/18/2013 12:00:00 AM,2013,9,900,14,615,39.9709049,-75.17737879,"(39.9709049, -75.17737879)"
37147,201317000000,2200 BLOCK CATHARINE ST,08/18/2013 12:00:00 AM,2013,17,130,13,625,39.9424924,-75.17932179,"(39.9424924, -75.17932179)"
37154,201317000000,2600 BLOCK FEDERAL ST,08/18/2013 12:00:00 AM,2013,17,625,15,615,39.9387968,-75.18725042,"(39.9387968, -75.18725042)"
37178,201317000000,1700 BLOCK CHRISTIAN ST,08/19/2013 12:00:00 AM,2013,17,140,18,625,39.9406454,-75.17154535,"(39.9406454, -75.17154535)"
73752,201324000000,3000 BLOCK JASPER ST,08/19/2013 12:00:00 AM,2013,24,150,10,625,39.9937483,-75.11505541,"(39.9937483, -75.11505541)"
73905,201324000000,1600 BLOCK LEWIS ST,08/19/2013 12:00:00 AM,2013,24,100,22,625,40.0073246,-75.09666386,"(40.0073246, -75.09666386)"
41612,201326000000,2300 BLOCK ALMOND ST,08/18/2013 12:00:00 AM,2013,26,450,21,615,39.9759669,-75.12320994,"(39.9759669, -75.12320994)"
51549,201303000000,600 BLOCK S 08TH ST,08/19/2013 12:00:00 AM,2013,3,900,23,615,39.9424097,-75.15554787,"(39.9424097, -75.15554787)"
48678,201318000000,200 BLOCK S 40TH ST,08/19/2013 12:00:00 AM,2013,18,80,20,625,39.9540809,-75.20254516,"(39.9540809, -75.20254516)"
62876,201335000000,5400 BLOCK WESTFORD RD,08/18/2013 12:00:00 AM,2013,35,110,10,625,40.0322995,-75.11547775,"(40.0322995, -75.11547775)"
73707,201324000000,3800 BLOCK FRANKFORD AV,08/18/2013 12:00:00 AM,2013,24,350,8,615,40.0022705,-75.09592754,"(40.0022705, -75.09592754)"
33422,201309000000,2200 BLOCK BEN FRANKLIN,08/16/2013 12:00:00 AM,2013,9,1500,19,615,39.9605502,-75.17523989,"(39.9605502, -75.17523989)"
33433,201309000000,800 BLOCK N BUCKNELL ST,08/19/2013 12:00:00 AM,2013,9,0,20,635,39.9699064,-75.17580197,"(39.9699064, -75.17580197)"
61798,201314000000,200 BLOCK E MERMAID LA,08/19/2013 12:00:00 AM,2013,14,0,21,635,40.071001,-75.19389504,"(40.071001, -75.19389504)"
51327,201303000000,1600 BLOCK S 07TH ST,08/18/2013 12:00:00 AM,2013,3,200,22,615,39.9283715,-75.15703533,"(39.9283715, -75.15703533)"
33399,201309000000,100 BLOCK N 17TH ST,08/19/2013 12:00:00 AM,2013,9,100,17,625,39.9550522,-75.16804007,"(39.9550522, -75.16804007)"
14016,201305000000,400 BLOCK MINERVA ST,08/18/2013 12:00:00 AM,2013,5,350,9,615,40.0515281,-75.23714251,"(40.0515281, -75.23714251)"
32795,201301000000,OREGON AV / S BANCROFT ST,08/20/2013 12:00:00 AM,2013,1,225,17,615,39.9173735,-75.17510418,"(39.9173735, -75.17510418)"
54308,201302000000,6400 BLOCK CASTOR AV,08/20/2013 12:00:00 AM,2013,2,80,14,625,40.0395105,-75.07743013,"(40.0395105, -75.07743013)"
43135,201306000000,200 BLOCK S CAMAC ST,08/20/2013 12:00:00 AM,2013,6,165,3,625,39.948983,-75.16138789,"(39.948983, -75.16138789)"
43332,201306000000,400 BLOCK GREEN ST,08/20/2013 12:00:00 AM,2013,6,450,19,615,39.9617369,-75.14486163,"(39.9617369, -75.14486163)"
33578,201309000000,200 BLOCK S 18TH ST,08/20/2013 12:00:00 AM,2013,9,1350,21,615,39.9501172,-75.1706196,"(39.9501172, -75.1706196)"
33580,201309000000,200 BLOCK S BROAD ST,08/20/2013 12:00:00 AM,2013,9,0,22,635,39.949328,-75.1644016,"(39.949328, -75.1644016)"
62050,201314000000,7100 BLOCK SPRAGUE ST,08/16/2013 12:00:00 AM,2013,14,500,20,615,40.0633611,-75.18605099,"(40.0633611, -75.18605099)"
79209,201315000000,1600 BLOCK HOWELL ST,08/20/2013 12:00:00 AM,2013,15,200,12,615,40.0304022,-75.07663195,"(40.0304022, -75.07663195)"
32502,201316000000,300 BLOCK N 41ST ST,08/20/2013 12:00:00 AM,2013,16,149,12,625,39.9594191,-75.20529485,"(39.9594191, -75.20529485)"
67976,201322000000,2000 BLOCK N BROAD ST,08/20/2013 12:00:00 AM,2013,22,350,20,615,39.9832669,-75.15685424,"(39.9832669, -75.15685424)"
48779,201318000000,4400 BLOCK SPRUCE ST 302,08/20/2013 12:00:00 AM,2013,18,100,10,625,39.9527289,-75.21059359,"(39.9527289, -75.21059359)"
54388,201302000000,6700 BLOCK HARBISON AV,08/20/2013 12:00:00 AM,2013,2,50,20,625,40.0389908,-75.06512708,"(40.0389908, -75.06512708)"
33496,201309000000,2400 BLOCK OLIVE ST,08/19/2013 12:00:00 AM,2013,9,850,11,615,39.9678608,-75.17727588,"(39.9678608, -75.17727588)"
33470,201309000000,2100 BLOCK MOUNT VERNON ST,08/19/2013 12:00:00 AM,2013,9,600,8,615,39.9659546,-75.17260676,"(39.9659546, -75.17260676)"
63253,201335000000,5400 BLOCK N FAIRHILL ST,08/20/2013 12:00:00 AM,2013,35,165,19,625,40.0337321,-75.13220858,"(40.0337321, -75.13220858)"
37250,201317000000,1900 BLOCK SOUTH ST,08/20/2013 12:00:00 AM,2013,17,1,2,635,39.9446794,-75.17408165,"(39.9446794, -75.17408165)"
48934,201318000000,5800 BLOCK OSAGE AV,08/21/2013 12:00:00 AM,2013,18,200,0,615,39.9544675,-75.23845692,"(39.9544675, -75.23845692)"
49162,201318000000,S 41ST ST / WALNUT ST,08/21/2013 12:00:00 AM,2013,18,0,23,625,39.9544284,-75.20509372,"(39.9544284, -75.20509372)"
68253,201322000000,2700 BLOCK CAMBRIDGE ST,08/21/2013 12:00:00 AM,2013,22,800,21,615,39.9734592,-75.18086742,"(39.9734592, -75.18086742)"
58794,201312000000,5500 BLOCK KINGSESSING AV,08/21/2013 12:00:00 AM,2013,12,50,12,625,39.9376105,-75.22299405,"(39.9376105, -75.22299405)"
37452,201317000000,1800 BLOCK LOMBARD ST,08/20/2013 12:00:00 AM,2013,17,200,9,615,39.9454831,-75.17220285,"(39.9454831, -75.17220285)"
68163,201322000000,N 29TH ST / W OXFORD ST,08/21/2013 12:00:00 AM,2013,22,200,16,615,39.980383,-75.1822184,"(39.980383, -75.1822184)"
79635,201315000000,3200 BLOCK COTTMAN AVE,08/16/2013 12:00:00 AM,2013,15,110,17,625,40.0403747,-75.04728592,"(40.0403747, -75.04728592)"
51927,201303000000,S 07TH ST / SOUTH ST,08/21/2013 12:00:00 AM,2013,3,400,17,615,39.9422145,-75.15391931,"(39.9422145, -75.15391931)"
54746,201302000000,7200 BLOCK MONTOUR ST,08/22/2013 12:00:00 AM,2013,2,60,7,625,40.0568526,-75.08040454,"(40.0568526, -75.08040454)"
33892,201309000000,800 BLOCK N RINGGOLD ST,08/22/2013 12:00:00 AM,2013,9,170,17,625,39.9712523,-75.17670989,"(39.9712523, -75.17670989)"
37712,201317000000,1700 BLOCK CHRISTIAN ST,08/22/2013 12:00:00 AM,2013,17,120,21,625,39.9406454,-75.17154535,"(39.9406454, -75.17154535)"
68534,201322000000,1800 BLOCK LIACOURAS WALK,08/22/2013 12:00:00 AM,2013,22,185,21,625,39.9804627,-75.15611787,"(39.9804627, -75.15611787)"
74559,201324000000,3200 BLOCK TILTON ST,08/21/2013 12:00:00 AM,2013,24,1800,7,615,39.9842671,-75.10134914,"(39.9842671, -75.10134914)"
74727,201324000000,2900 BLOCK MEMPHIS ST,08/22/2013 12:00:00 AM,2013,24,450,19,615,39.9858533,-75.11285225,"(39.9858533, -75.11285225)"
74648,201324000000,3100 BLOCK CHATHAM ST,08/22/2013 12:00:00 AM,2013,24,180,15,625,39.9872227,-75.10623091,"(39.9872227, -75.10623091)"
33037,201301000000,2500 BLOCK S 19TH ST,08/22/2013 12:00:00 AM,2013,1,0,8,615,39.9203943,-75.17880246,"(39.9203943, -75.17880246)"
71933,201319000000,1300 BLOCK N 57TH ST,08/03/2013 12:00:00 AM,2013,19,179,15,625,39.9723509,-75.23460611,"(39.9723509, -75.23460611)"
33912,201309000000,1600 BLOCK ARCH ST,08/22/2013 12:00:00 AM,2013,9,750,20,615,39.9548819,-75.1672037,"(39.9548819, -75.1672037)"
80008,201315000000,6500 BLOCK E ROOSEVELT BLVD,08/22/2013 12:00:00 AM,2013,15,300,16,615,40.0356562,-75.06640403,"(40.0356562, -75.06640403)"
54880,201302000000,7900 BLOCK FOX RUN LA,08/20/2013 12:00:00 AM,2013,2,120,18,625,40.0679884,-75.07239691,"(40.0679884, -75.07239691)"
68315,201322000000,1600 BLOCK N 15TH ST,08/22/2013 12:00:00 AM,2013,22,350,1,615,39.9775309,-75.15979458,"(39.9775309, -75.15979458)"
43974,201306000000,100 BLOCK SPRUCE ST,08/20/2013 12:00:00 AM,2013,6,250,13,615,39.9443584,-75.14409203,"(39.9443584, -75.14409203)"
44059,201306000000,400 BLOCK N 12TH ST,08/23/2013 12:00:00 AM,2013,6,485,19,615,39.9591541,-75.15836117,"(39.9591541, -75.15836117)"
26687,201307000000,10900 BLOCK BUSTLETON AV,08/23/2013 12:00:00 AM,2013,7,800,22,615,40.1112259,-75.02422224,"(40.1112259, -75.02422224)"
34029,201309000000,1800 BLOCK LOCUST STREET,08/23/2013 12:00:00 AM,2013,9,200,16,615,0,0,"(0, 0)"
37808,201317000000,2200 BLOCK CARPENTER ST,08/23/2013 12:00:00 AM,2013,17,100,15,625,39.9407926,-75.18005868,"(39.9407926, -75.18005868)"
68626,201322000000,2200 BLOCK N BROAD ST,08/22/2013 12:00:00 AM,2013,22,200,1,615,39.9863473,-75.15632176,"(39.9863473, -75.15632176)"
58959,201339000000,3400 BLOCK AINSLIE ST,08/22/2013 12:00:00 AM,2013,39,200,10,615,40.013473,-75.18837546,"(40.013473, -75.18837546)"
34023,201309000000,1700 BLOCK JOHN F KENNEDY BLVD,08/23/2013 12:00:00 AM,2013,9,125,16,625,39.9539786,-75.16827204,"(39.9539786, -75.16827204)"
32912,201316000000,4000 BLOCK BARING ST,08/22/2013 12:00:00 AM,2013,16,650,16,615,39.9602129,-75.20388591,"(39.9602129, -75.20388591)"
49484,201318000000,5600 BLOCK SPRUCE ST,08/21/2013 12:00:00 AM,2013,18,350,12,615,39.9555498,-75.23401622,"(39.9555498, -75.23401622)"
80392,201315000000,2800 BLOCK LEVICK ST,08/23/2013 12:00:00 AM,2013,15,200,17,615,40.0320144,-75.06398967,"(40.0320144, -75.06398967)"
49530,201318000000,400 BLOCK S 40TH ST,08/23/2013 12:00:00 AM,2013,18,100,17,625,39.9505617,-75.20327712,"(39.9505617, -75.20327712)"
49531,201318000000,4300 BLOCK SPRUCE ST,08/23/2013 12:00:00 AM,2013,18,500,17,615,39.9525775,-75.20929666,"(39.9525775, -75.20929666)"
58921,201339000000,N 32ND ST / W CLEARFIELD ST,08/23/2013 12:00:00 AM,2013,39,200,2,615,40.0038896,-75.1820344,"(40.0038896, -75.1820344)"
33398,201301000000,2500 BLOCK S 24TH ST,08/24/2013 12:00:00 AM,2013,1,500,19,615,39.9200215,-75.18772637,"(39.9200215, -75.18772637)"
44176,201306000000,400 BLOCK S 13TH ST,08/24/2013 12:00:00 AM,2013,6,1000,12,615,39.9449895,-75.16306525,"(39.9449895, -75.16306525)"
44260,201306000000,1300 BLOCK WALNUT ST,08/24/2013 12:00:00 AM,2013,6,50,21,625,39.9491348,-75.16213897,"(39.9491348, -75.16213897)"
59255,201339000000,3200 BLOCK N BROAD ST,08/24/2013 12:00:00 AM,2013,39,300,10,615,40.0025716,-75.1527545,"(40.0025716, -75.1527545)"
49751,201318000000,400 BLOCK S 40TH ST,08/22/2013 12:00:00 AM,2013,18,635,13,615,39.9506055,-75.20326805,"(39.9506055, -75.20326805)"
52638,201303000000,2700 BLOCK S BEULAH ST,08/24/2013 12:00:00 AM,2013,3,2200,18,615,39.9144613,-75.16063863,"(39.9144613, -75.16063863)"
49868,201318000000,4000 BLOCK LOCUST ST,08/23/2013 12:00:00 AM,2013,18,300,22,615,39.9531285,-75.20369177,"(39.9531285, -75.20369177)"
52581,201303000000,1500 BLOCK S 13TH ST,08/10/2013 12:00:00 AM,2013,3,600,12,615,39.9314069,-75.16603251,"(39.9314069, -75.16603251)"
81134,201315000000,5000 BLOCK TULIP ST,08/25/2013 12:00:00 AM,2013,15,150,12,625,40.0114779,-75.07272201,"(40.0114779, -75.07272201)"
33238,201316000000,500 BLOCK N HOLLY ST,08/25/2013 12:00:00 AM,2013,16,170,9,625,39.961409,-75.20602153,"(39.961409, -75.20602153)"
63388,201314000000,7300 BLOCK BRIAR RD,08/25/2013 12:00:00 AM,2013,14,200,17,615,40.066539,-75.15394514,"(40.066539, -75.15394514)"
49999,201318000000,4700 BLOCK SPRINGFIELD AV,08/24/2013 12:00:00 AM,2013,18,400,12,615,39.9469115,-75.21519163,"(39.9469115, -75.21519163)"
73087,201319000000,6300 BLOCK DREXEL RD,08/17/2013 12:00:00 AM,2013,19,2000,19,615,39.9855605,-75.25048403,"(39.9855605, -75.25048403)"
34333,201309000000,1900 BLOCK SANSOM ST,08/24/2013 12:00:00 AM,2013,9,500,19,615,39.9510715,-75.17214319,"(39.9510715, -75.17214319)"
50038,201318000000,400 BLOCK S 44TH ST,08/24/2013 12:00:00 AM,2013,18,815,17,615,39.9507686,-75.21090139,"(39.9507686, -75.21090139)"
53108,201303000000,1100 BLOCK FEDERAL ST,08/26/2013 12:00:00 AM,2013,3,150,18,625,39.9347937,-75.16207541,"(39.9347937, -75.16207541)"
63731,201314000000,200 BLOCK E WALNUT LA,08/26/2013 12:00:00 AM,2013,14,300,23,615,40.0437,-75.17500701,"(40.0437, -75.17500701)"
50245,201318000000,200 BLOCK S 44TH ST,08/22/2013 12:00:00 AM,2013,18,350,18,615,39.9534254,-75.21034056,"(39.9534254, -75.21034056)"
50253,201318000000,3300 BLOCK MARKET ST,08/26/2013 12:00:00 AM,2013,18,30,19,635,39.9556402,-75.19012785,"(39.9556402, -75.19012785)"
50284,201318000000,3900 BLOCK SANSOM ST,08/25/2013 12:00:00 AM,2013,18,800,21,615,39.9546249,-75.20071613,"(39.9546249, -75.20071613)"
69857,201322000000,1700 BLOCK N BROAD ST,08/26/2013 12:00:00 AM,2013,22,600,19,615,39.979017,-75.1577958,"(39.979017, -75.1577958)"
59767,201339000000,3300 BLOCK ARNOLD ST,08/26/2013 12:00:00 AM,2013,39,600,16,615,40.0101748,-75.19238562,"(40.0101748, -75.19238562)"
44534,201306000000,800 BLOCK N ORIANNA ST,08/26/2013 12:00:00 AM,2013,6,200,9,615,39.9644071,-75.14364364,"(39.9644071, -75.14364364)"
50269,201318000000,5600 BLOCK CHESTNUT ST,08/26/2013 12:00:00 AM,2013,18,500,20,615,39.9595205,-75.23322973,"(39.9595205, -75.23322973)"
53030,201303000000,500 BLOCK CARPENTER ST,08/25/2013 12:00:00 AM,2013,3,750,9,615,39.9359456,-75.15209946,"(39.9359456, -75.15209946)"
81536,201315000000,4600 BLOCK MULBERRY ST,08/25/2013 12:00:00 AM,2013,15,150,19,625,40.0130102,-75.08118372,"(40.0130102, -75.08118372)"
38250,201317000000,900 BLOCK S 25TH ST,08/24/2013 12:00:00 AM,2013,17,880,13,615,39.9417215,-75.18452701,"(39.9417215, -75.18452701)"
69765,201322000000,1800 BLOCK N 18TH ST,08/26/2013 12:00:00 AM,2013,22,320,12,615,39.9818141,-75.163829,"(39.9818141, -75.163829)"
75941,201324000000,2900 BLOCK CHATHAM ST,08/26/2013 12:00:00 AM,2013,24,200,21,615,39.9836328,-75.11290198,"(39.9836328, -75.11290198)"
42855,201326000000,100 BLOCK LAUREL ST,08/25/2013 12:00:00 AM,2013,26,449,14,615,39.9650776,-75.13962753,"(39.9650776, -75.13962753)"
33393,201316000000,3600 BLOCK BARING ST,08/25/2013 12:00:00 AM,2013,16,990,12,615,39.961065,-75.19424834,"(39.961065, -75.19424834)"
44794,201306000000,N 11TH ST / MARKET ST,08/27/2013 12:00:00 AM,2013,6,230,12,615,39.9517229,-75.15830901,"(39.9517229, -75.15830901)"
34156,201308000000,8200 BLOCK FRANKFORD AV,08/27/2013 12:00:00 AM,2013,8,125,17,625,40.0432986,-75.02306873,"(40.0432986, -75.02306873)"
81833,201315000000,6100 BLOCK MARSDEN ST,08/27/2013 12:00:00 AM,2013,15,200,17,615,40.0195069,-75.05733787,"(40.0195069, -75.05733787)"
81908,201315000000,2000 BLOCK BRILL ST,08/27/2013 12:00:00 AM,2013,15,100,21,625,40.013841,-75.06932834,"(40.013841, -75.06932834)"
70180,201322000000,N 25TH ST / W HAROLD ST,08/27/2013 12:00:00 AM,2013,22,500,21,615,39.9951899,-75.1725902,"(39.9951899, -75.1725902)"
70191,201322000000,N BROAD ST / W LEHIGH AV,08/27/2013 12:00:00 AM,2013,22,1000,22,615,39.9939476,-75.15459031,"(39.9939476, -75.15459031)"
76203,201324000000,2600 BLOCK E WESTMORELAND ST,08/27/2013 12:00:00 AM,2013,24,100,20,625,39.9867949,-75.10131736,"(39.9867949, -75.10131736)"
38352,201317000000,700 BLOCK S HICKS ST,08/27/2013 12:00:00 AM,2013,17,350,0,615,39.9424213,-75.16801278,"(39.9424213, -75.16801278)"
44631,201306000000,100 BLOCK S CHRISTOPHER COLUMBUS BLVD,08/18/2013 12:00:00 AM,2013,6,100,16,625,39.9480368,-75.14148452,"(39.9480368, -75.14148452)"
50363,201318000000,4400 BLOCK SPRUCE ST,08/27/2013 12:00:00 AM,2013,18,400,9,615,39.9527289,-75.21059359,"(39.9527289, -75.21059359)"
64095,201314000000,6500 BLOCK CHEW,08/28/2013 12:00:00 AM,2013,14,80,9,625,40.0537271,-75.17833441,"(40.0537271, -75.17833441)"
82038,201315000000,4900 BLOCK PENNWAY ST,08/28/2013 12:00:00 AM,2013,15,240,11,615,40.0244756,-75.10880565,"(40.0244756, -75.10880565)"
43236,201326000000,1100 BLOCK LEOPARD ST,08/28/2013 12:00:00 AM,2013,26,400,14,615,39.9676676,-75.13563721,"(39.9676676, -75.13563721)"
45026,201306000000,100 BLOCK S CHRISTOPHER COLUMBUS BLVD,08/28/2013 12:00:00 AM,2013,6,0,7,625,39.9480368,-75.14148452,"(39.9480368, -75.14148452)"
70275,201322000000,1500 BLOCK N CARLISLE ST,08/28/2013 12:00:00 AM,2013,22,199,7,625,39.9761756,-75.15948171,"(39.9761756, -75.15948171)"
56369,201302000000,6100 BLOCK REACH ST,08/28/2013 12:00:00 AM,2013,2,1050,19,615,40.04878,-75.10312236,"(40.04878, -75.10312236)"
33685,201316000000,500 BLOCK N 40TH ST,08/28/2013 12:00:00 AM,2013,16,150,16,625,39.9620813,-75.20222634,"(39.9620813, -75.20222634)"
70445,201322000000,N BROAD ST / W SUSQUEHANNA AV,08/28/2013 12:00:00 AM,2013,22,600,22,615,39.9862927,-75.15627793,"(39.9862927, -75.15627793)"
70447,201322000000,1800 BLOCK N BROAD ST,08/28/2013 12:00:00 AM,2013,22,85,22,625,39.9802834,-75.15762858,"(39.9802834, -75.15762858)"
